layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
7,KNN,0.70684331626576,0.014287124895964773,0.8246721916143791,0.0029731324901100618,0.7404040404040404,0.8314291007905138
7,RandomForest,0.7460374737313983,0.013716771591382132,0.8694257122083706,0.017924249547549936,0.7605452111476207,0.854290506541429
7,GradBoosting,0.7328151735563173,0.025725788508368538,0.8657236665724245,0.010817036682872086,0.7383838383838385,0.8369365878858325
7,ExtraTrees,0.740602394210845,0.016945155023868112,0.8768998339955371,0.007070324847714156,0.7444566143361323,0.8452912892765291
7,NN-DeepLinear,0.8097488363214543,0.026159297296679925,0.9142709969495438,0.013005695323908592,0.7263721552878178,0.7899161845423528
7,NN-Residual,0.7964931794487762,0.033127535895369944,0.8963722879693395,0.022608218801120676,0.7686260192284289,0.8322324147640933
7,NN-Attention,0.7122360615538228,0.014794376132697313,0.8536308600272969,0.016512058729245573,0.6861750030424729,0.7640394619075499
7,NN-Bottleneck,0.7994646625224249,0.019237157562607805,0.9006252380288355,0.008523680864018576,0.7545211147620786,0.8269099200772332
7,NN-LayerNorm,0.7981243268198428,0.024387700172133014,0.8962945461539267,0.011016804002256464,0.728428866983084,0.7990754928644561
8,LogisticReg,0.7603400903994036,0.016996149936298933,0.8893154620404037,0.015595974225514904,0.7464889862480223,0.8301288776505199
8,Ridge,0.7684593880722193,0.01754058470118537,0.8902608755608373,0.017164023325896338,0.7464524765729585,0.8469005246930276
8,LinearSVC,0.6511692928790387,0.12756506391749253,0.8403457952596858,0.05928049581486629,0.7203237191188999,0.8374255758243897
8,SGD,0.6636020288473082,0.0128280051805795,0.7938011665763102,0.00831713983010796,0.7626019228428867,0.8434235089552008
8,LDA,0.76141068977699,0.011058950259326357,0.8849715521091058,0.013366137444309483,0.7525009127418767,0.8325627251989721
8,GaussianNB,0.7273046730255469,0.042458560789408475,0.8422528765407291,0.03320603889926622,0.728355847632956,0.8036672965679051
8,RBF-SVM,0.7895470183139551,0.013746757695813901,0.9067283801574644,0.008687863540493775,0.766569307533163,0.8566820003279494
